index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369
271,52,54,57,31,30,30,52,36,51,27,56,55,31,35,32,50,54,34,55,26,55,54,25,29,60,55,58,54,34,28,53,57,55,63,44,37,47,30,57,52,42,63,58,63,55,55,41,55,30,27,41,29,63,58,35,52,55,52,29,34,63,56,27,63,27,53,53,57,55,52,56,58,55,49,57,54,54,28,58,55,30,39,60,28,28,53,50,56,26,28,36,40,31,48,35,63,46,58,57,35,54,58,34,54,54,34,48,60,53,60,55,32,60,57,57,58,57,29,57,49,31,28,52,25,57,29,55,35,52,28,58,28,43,53,35,29,55,53,51,56,46,56,30,29,27,35,34,27,52,65,26,62,60,27,46,64,33,33,30,60,29,26,28,31,53,55,63,50,62,36,63,61,32,56,58,55,63,58,58,57,62,34,51,39,30,54,54,57,56,53,58,57,26,49,57,40,27,28,50,50,32,29,54,59,29,46,54,62,27,35,30,52,62,55,52,59,59,48,52,34,54,58,59,63,41,64,58,31,61,50,79,28,58,51,58,58,31,34,62,60,47,46,27,62,33,55,61,54,65,49,48,29,42,45,34,32,59,66,37,60,61,54,29,68,44,63,33,53,58,54,47,-10,53,48,48,27,33,50,60,66,59,62,58,55,53,53,43,51,55,54,54,48,63,77,28,63,30,47,53,29,75,68,64,32,49,50,58,54,50,56,59,46,50,50,51,53,32,56,57,55,50,56,49,56,47,48,49,58,38,30,50,57,53,56,54,67,47,55,55,49,59,54,47,67,41,66,64,56,77,55,51,50,54,50,52,55,78,34,30,47,52,62,28,27,60,51,48,59,63,52
272,52,53,56,53,53,50,54,53,48,53,54,52,32,27,51,51,55,49,51,53,56,52,34,55,56,28,52,54,56,51,53,54,53,55,50,50,35,55,54,51,46,56,51,51,54,31,51,56,34,23,48,26,55,24,26,54,52,22,24,28,56,56,52,55,50,28,54,55,49,51,53,57,54,49,54,55,54,54,55,53,51,47,56,25,49,50,50,55,23,51,52,38,54,46,59,56,44,55,53,51,55,57,29,57,56,51,42,23,52,58,34,58,57,31,57,56,55,45,29,46,50,43,46,50,55,27,54,46,42,49,51,51,45,55,58,53,56,55,45,29,26,52,29,50,55,55,52,25,52,58,52,55,59,53,48,56,29,49,50,55,53,49,55,32,52,57,57,48,54,57,55,55,31,29,56,54,56,56,58,30,56,27,56,56,34,50,56,54,54,49,54,56,53,49,54,28,24,53,32,58,52,56,52,52,51,43,28,54,54,50,52,55,58,54,51,56,59,54,58,28,54,56,56,55,43,57,53,49,56,55,76,55,55,26,55,54,30,26,59,55,47,46,20,70,55,50,57,56,58,58,45,64,47,46,49,53,62,60,61,55,57,61,62,62,29,56,29,54,57,53,47,49,-10,51,52,26,27,56,58,63,75,60,60,61,57,61,46,56,52,52,44,56,60,63,29,61,28,50,60,35,72,62,64,25,58,52,56,60,50,64,44,55,48,53,53,67,54,52,43,53,54,55,40,60,57,56,33,59,65,40,44,60,49,59,56,66,53,61,58,62,61,58,60,63,60,80,63,57,55,47,50,56,60,50,59,60,76,28,39,50,72,71,30,50,54,51,50,75,80,71
273,48,53,52,54,30,48,47,54,49,52,53,51,29,25,51,53,56,50,51,49,58,25,37,54,57,52,54,28,55,49,56,58,54,57,52,52,47,54,54,25,44,57,56,53,54,54,51,50,29,52,47,48,53,52,49,50,51,56,52,26,57,57,23,57,50,49,56,59,55,51,57,52,54,40,55,52,53,53,57,58,53,41,58,50,51,52,51,52,25,48,53,27,55,42,60,58,46,57,51,52,50,57,54,50,24,49,44,54,54,57,29,57,56,53,57,55,52,49,57,27,51,50,43,48,51,28,51,53,33,52,28,52,49,57,45,30,56,50,34,27,50,54,29,51,54,60,49,28,51,55,54,55,56,51,49,57,53,52,51,56,51,22,56,53,53,51,58,49,56,25,57,57,51,35,57,55,58,58,57,59,61,26,58,59,30,49,56,55,52,52,52,47,53,48,55,41,25,31,48,58,53,58,51,54,52,26,32,56,22,48,59,56,57,57,28,58,59,43,30,61,56,58,58,57,44,58,58,48,56,55,77,23,57,29,57,32,28,56,58,56,43,37,22,58,60,31,56,58,58,45,31,65,48,44,48,55,59,59,62,53,57,60,56,61,38,55,27,53,58,29,45,45,52,-10,48,30,26,55,57,63,79,54,57,61,55,52,44,57,58,51,55,52,60,82,36,60,28,41,59,31,73,61,63,25,59,45,57,53,54,63,52,55,48,55,57,62,55,56,56,62,56,70,49,59,57,56,44,47,64,30,48,57,53,59,62,69,46,50,53,59,60,58,55,64,59,65,62,62,72,60,46,50,58,50,62,58,80,26,30,50,72,70,34,26,70,57,52,75,79,73
274,49,24,55,53,54,31,54,48,29,52,29,53,29,43,54,52,53,29,56,23,56,52,24,52,54,34,58,57,35,43,52,59,58,69,47,30,57,33,52,36,48,69,53,55,33,60,47,24,29,53,44,31,60,28,32,26,56,51,53,33,69,55,24,53,54,34,56,58,54,55,30,32,57,53,60,55,51,53,68,55,55,46,56,52,48,61,56,55,48,51,55,46,54,43,59,55,47,51,56,33,55,61,55,25,53,30,46,59,57,60,52,64,26,63,25,58,60,49,52,47,34,27,58,53,27,52,55,53,49,52,51,28,45,56,53,51,56,53,47,31,31,33,27,47,27,62,30,51,55,51,52,57,62,55,48,61,58,36,45,59,54,46,58,52,49,31,29,51,24,29,69,58,52,58,54,25,58,55,53,59,58,53,48,30,57,46,60,58,52,53,57,51,58,48,51,46,52,56,46,60,53,64,50,55,48,46,61,68,51,29,32,24,60,29,54,58,51,48,57,61,52,25,58,69,46,69,56,29,57,56,90,28,56,54,48,51,52,29,52,59,46,42,34,72,53,51,58,55,60,49,50,62,40,46,37,60,57,66,60,30,58,54,50,65,47,58,32,50,51,57,48,47,54,49,-10,50,38,54,51,63,52,58,60,62,54,53,24,52,51,54,49,56,60,70,26,60,27,54,59,28,79,64,56,28,52,49,47,54,50,57,52,53,48,48,58,60,53,50,61,55,51,58,30,51,48,51,29,51,58,29,32,52,53,54,49,56,49,50,49,64,63,55,56,69,57,80,74,54,50,57,53,45,61,46,52,52,71,29,28,50,47,73,27,47,73,47,47,51,78,50
275,52,51,54,26,29,51,50,53,51,51,49,55,53,49,52,51,57,49,53,50,59,50,29,55,56,54,45,52,53,25,53,37,52,60,48,53,49,53,31,49,43,60,52,35,49,53,45,54,52,48,48,52,57,48,25,47,53,51,49,49,60,54,50,55,29,50,54,52,56,28,51,53,55,34,55,54,49,54,59,51,51,38,58,27,26,53,53,57,27,53,53,41,52,24,53,59,52,58,54,53,52,52,50,49,54,25,28,52,49,42,52,53,55,59,37,52,55,30,52,29,49,52,52,45,55,55,28,50,52,52,54,50,50,56,53,53,51,54,52,51,49,50,53,24,53,61,51,34,51,42,52,55,33,53,49,58,50,49,25,57,49,50,54,52,51,60,61,25,57,55,60,57,27,32,56,27,59,58,59,53,60,26,55,62,55,29,61,57,59,25,40,55,53,30,52,43,27,49,52,37,53,49,27,56,25,46,51,59,53,49,49,58,34,27,33,58,56,57,34,57,59,55,58,57,48,61,55,49,50,54,79,48,56,34,57,56,27,55,55,54,48,42,25,57,55,52,58,31,53,53,52,55,48,39,26,27,57,59,60,58,57,60,55,61,41,56,50,38,34,34,20,26,29,32,50,-10,26,57,58,63,63,60,60,61,54,61,46,57,59,49,49,55,61,82,48,61,28,50,59,29,75,61,67,26,61,52,57,52,52,55,59,60,51,52,58,60,56,57,58,63,53,66,50,59,61,57,52,49,64,29,52,59,54,61,58,39,51,59,50,58,60,52,55,66,61,71,43,58,77,63,53,54,59,59,59,55,77,27,29,49,70,70,30,48,70,51,50,58,75,55
276,48,49,50,34,34,37,32,38,35,50,35,33,36,42,34,30,30,36,35,49,52,31,20,36,60,41,29,36,45,35,33,32,30,61,33,37,35,38,32,41,38,61,32,32,38,34,32,59,35,31,38,36,55,34,39,32,33,30,32,41,62,60,31,57,31,41,33,60,57,31,36,37,36,32,58,33,32,58,61,59,33,37,61,32,32,58,32,33,31,52,38,37,34,34,38,61,35,33,32,41,33,32,38,32,35,37,40,31,56,32,36,37,32,61,32,34,60,34,58,32,39,33,34,29,33,33,31,37,46,32,61,34,40,33,37,34,57,34,34,38,38,38,34,32,33,36,37,31,29,58,30,68,32,55,31,31,39,45,33,30,32,30,31,37,39,37,35,31,30,36,61,62,38,33,55,32,62,32,33,35,61,36,32,37,35,31,56,32,55,33,57,33,30,33,33,39,31,33,35,32,35,61,32,58,32,34,57,60,56,36,37,61,63,36,31,34,33,30,32,38,60,57,32,31,38,34,32,41,57,30,74,34,56,32,31,34,38,57,33,52,30,41,26,60,37,33,54,32,31,32,34,67,36,39,40,34,34,33,38,35,34,33,62,35,40,70,39,32,31,32,32,38,35,33,44,32,-10,55,53,58,57,53,55,61,54,55,47,55,57,47,48,52,68,70,51,47,41,51,57,35,76,63,63,40,53,55,48,58,54,50,47,50,49,52,53,61,45,54,53,56,54,61,45,60,53,51,54,58,56,50,42,61,56,59,55,59,49,52,54,54,55,55,54,59,56,58,63,78,56,47,51,45,55,54,55,60,76,40,50,51,59,65,51,51,58,53,46,57,61,56
277,45,46,47,27,55,49,52,55,68,56,52,29,51,49,32,44,68,48,24,49,65,48,39,49,57,50,49,50,49,48,48,57,51,71,48,55,50,49,56,49,41,71,56,57,49,53,50,56,51,49,49,48,60,50,50,53,47,54,50,54,71,31,50,71,56,49,47,69,55,53,55,57,52,52,61,29,48,50,55,51,29,48,57,47,53,50,26,40,46,44,52,47,50,47,53,56,53,53,59,52,55,57,52,51,48,49,53,55,51,57,49,52,47,50,56,54,56,50,52,46,49,46,59,19,48,47,46,50,53,46,48,48,43,25,50,48,50,49,47,49,50,49,49,46,67,56,49,47,43,48,47,53,58,47,51,53,56,53,29,70,48,44,51,49,50,47,71,53,55,49,64,29,49,52,52,52,31,55,48,61,54,43,50,54,51,56,45,39,48,50,46,48,48,53,47,43,48,52,53,56,40,55,57,40,44,53,57,70,54,49,49,51,57,49,53,32,62,55,52,54,55,46,53,71,47,59,56,43,51,55,86,47,71,51,47,58,49,43,52,54,42,46,35,56,43,48,21,52,57,51,53,60,48,42,43,48,26,76,57,60,54,77,47,55,42,45,43,48,72,51,42,44,53,52,49,52,43,-10,53,58,71,49,52,59,20,52,20,49,61,22,49,27,56,93,48,56,23,47,47,39,83,58,58,28,43,49,52,53,28,50,54,49,26,24,52,71,51,47,51,23,52,57,22,57,57,42,52,56,53,39,47,51,52,54,70,74,26,57,53,53,55,48,49,74,53,60,74,69,77,49,47,49,43,55,56,56,86,24,44,46,52,68,42,21,50,63,45,73,76,56
278,44,49,52,55,53,43,49,41,46,53,51,53,47,51,51,51,62,51,53,45,58,51,33,44,53,47,44,55,51,33,48,53,45,72,41,55,61,27,52,47,51,73,47,53,47,46,48,52,54,48,38,51,51,48,49,21,55,48,53,54,68,52,51,70,49,53,55,65,52,52,41,29,54,52,53,53,46,52,72,54,45,46,53,53,53,53,51,53,51,48,49,43,54,37,55,52,54,47,45,54,50,52,55,54,49,45,42,51,44,51,54,56,46,54,51,47,52,43,45,50,43,45,51,35,22,47,52,53,61,49,50,40,46,51,55,53,51,51,53,47,50,42,54,49,45,56,48,51,47,51,48,49,54,47,52,52,54,53,49,71,53,48,40,54,55,31,30,51,51,55,66,50,54,52,52,52,53,52,51,55,57,52,53,20,54,52,66,55,52,48,73,48,50,43,50,43,52,45,53,52,48,47,51,49,43,52,52,71,50,48,42,52,51,48,51,52,51,51,52,54,51,43,54,68,46,52,52,44,49,51,83,48,68,52,52,53,53,48,52,50,39,40,37,63,55,52,49,44,52,45,50,48,26,49,46,57,46,46,53,31,26,24,54,47,42,49,50,51,72,44,43,52,53,52,44,51,40,51,-10,54,48,50,46,55,50,46,43,51,49,53,46,47,52,91,52,52,19,54,52,45,86,55,72,19,18,45,43,54,50,56,43,49,43,49,47,70,50,44,57,58,55,48,41,53,49,24,51,52,49,56,24,53,45,54,46,70,19,28,65,55,54,55,51,72,48,80,77,68,77,58,46,46,52,52,65,52,88,20,46,49,45,64,41,42,64,45,51,77,82,70
279,56,57,44,42,44,47,44,41,64,49,47,64,53,50,42,47,67,49,45,57,65,47,38,48,49,42,56,62,50,47,48,49,57,73,42,51,60,48,50,39,41,73,44,49,48,54,44,49,53,48,49,59,58,46,49,45,47,47,50,42,74,49,48,68,50,49,48,40,49,50,47,59,44,51,45,63,43,43,69,46,43,49,49,51,50,46,40,62,48,60,43,52,42,46,41,44,54,46,57,42,46,59,52,50,47,49,54,48,56,50,43,53,50,54,58,43,48,53,43,42,48,46,52,56,65,46,42,42,60,47,43,47,51,48,45,54,45,46,52,52,43,48,43,47,71,52,42,49,44,58,44,56,50,58,48,50,61,49,49,69,49,46,48,51,51,48,70,44,47,44,54,53,40,52,38,44,50,51,47,55,42,52,50,48,53,50,43,62,51,45,66,46,46,55,50,51,49,52,51,49,46,62,49,56,49,57,51,69,41,42,48,48,50,42,49,57,45,47,51,43,47,47,46,64,50,48,43,49,49,48,92,37,68,50,43,43,51,42,52,47,48,44,38,44,41,53,46,41,50,45,51,48,48,51,50,52,45,71,44,39,47,71,50,58,55,56,51,49,66,49,59,50,52,51,49,50,38,50,47,-10,69,39,54,50,58,49,45,48,59,42,41,26,48,86,51,48,16,43,42,49,87,45,67,26,46,15,47,50,26,52,62,43,40,44,57,71,60,62,67,69,66,66,50,64,21,62,62,65,44,50,64,67,50,46,66,68,40,64,44,50,66,48,18,72,64,76,71,65,66,71,16,43,63,64,61,68,85,42,41,42,65,68,38,37,63,59,50,68,71,67
280,54,55,58,48,43,47,40,50,43,50,32,57,42,58,48,56,55,43,57,55,57,46,26,42,66,48,62,58,47,21,42,56,63,69,48,58,49,57,67,46,39,69,56,64,45,57,47,54,45,39,31,36,64,43,44,55,64,39,62,46,69,65,61,69,55,49,66,68,65,47,34,38,44,48,66,66,56,55,69,64,37,39,66,55,55,62,64,56,54,55,45,39,65,37,68,64,49,57,42,46,41,65,45,62,58,43,47,64,62,64,46,69,61,66,56,43,65,57,67,40,42,41,49,35,45,56,55,44,49,63,41,26,39,62,68,57,57,56,49,46,44,47,57,55,47,68,58,64,60,41,61,62,67,64,42,66,47,42,56,66,55,38,55,47,46,46,21,46,60,64,56,41,47,43,65,55,66,65,56,67,64,43,66,60,44,47,65,55,64,56,72,42,62,42,41,49,55,56,50,56,64,68,48,62,40,49,64,66,65,43,42,61,64,64,55,57,67,64,64,45,63,62,55,67,42,70,55,39,40,54,90,61,67,56,62,59,48,65,56,63,46,47,34,69,58,43,62,41,65,65,42,67,26,47,50,64,38,63,66,36,16,41,63,69,49,62,47,41,67,66,48,42,62,65,36,48,35,61,39,67,-10,40,67,66,63,40,49,64,39,50,56,67,65,84,48,65,32,44,68,49,92,70,65,32,58,66,43,66,59,69,61,45,55,44,69,70,63,62,70,73,68,71,60,65,54,17,46,68,68,50,14,70,38,71,40,73,59,57,66,72,69,70,60,83,66,79,73,71,77,62,65,56,64,67,65,70,83,39,39,65,65,76,44,40,64,38,56,74,73,70
281,43,59,44,43,52,45,51,53,26,51,49,63,55,47,48,43,49,47,45,59,62,46,30,50,51,52,63,44,52,39,56,51,59,42,45,52,50,44,52,50,50,67,54,51,36,52,47,51,54,45,39,49,61,46,49,47,46,40,47,52,42,51,50,42,52,52,46,40,51,52,49,27,55,53,56,62,54,46,66,48,48,45,51,47,52,51,50,62,45,46,50,44,42,41,54,67,56,48,53,52,55,64,51,47,25,37,46,50,63,52,51,51,48,50,62,51,50,55,62,52,45,35,54,59,46,46,44,49,61,49,52,49,44,50,54,51,58,50,54,50,51,45,51,46,62,54,50,51,46,71,46,71,52,45,50,52,55,51,47,62,47,44,50,53,52,50,68,50,49,44,15,66,53,54,39,52,48,53,55,57,42,52,52,45,53,52,44,47,53,47,45,48,48,50,52,31,51,54,48,51,39,67,51,63,46,59,53,65,65,47,50,50,51,49,51,62,56,49,48,54,49,52,52,66,46,68,52,50,67,44,59,47,66,48,51,54,53,51,49,49,39,56,31,76,55,50,48,52,40,48,48,55,32,45,47,47,46,72,46,41,26,50,52,59,48,72,47,51,71,51,60,52,54,48,50,52,39,46,49,45,48,-10,56,54,60,21,46,45,67,21,51,50,42,87,47,50,18,53,43,48,59,46,72,41,49,61,51,52,49,51,23,45,47,53,58,74,47,40,59,60,52,53,19,68,53,41,49,66,45,50,53,68,41,68,67,69,44,59,61,63,70,57,19,74,67,77,73,66,66,43,40,43,63,65,61,72,85,44,48,44,65,73,39,38,65,61,51,75,84,68
282,43,51,56,57,36,53,51,54,62,58,51,52,44,48,50,45,61,48,52,44,59,48,38,55,58,47,43,24,50,47,52,58,44,61,50,58,64,46,50,46,47,54,54,58,46,29,50,43,39,49,50,53,52,52,49,51,56,46,49,45,59,51,49,61,48,53,57,53,53,53,51,51,47,47,46,55,50,48,61,56,56,47,58,53,51,52,39,55,51,48,48,39,56,50,57,54,28,55,51,56,54,20,48,41,46,48,38,46,43,52,47,24,54,27,52,46,56,33,51,53,53,45,39,45,52,48,50,49,47,48,49,46,44,51,59,51,53,57,50,47,48,51,50,47,57,59,48,52,50,52,49,50,59,46,42,54,55,50,41,57,50,48,50,49,49,57,63,44,48,59,61,51,54,51,51,49,59,49,54,41,58,49,56,50,40,50,56,50,53,48,65,36,52,44,47,32,52,44,54,54,47,47,52,50,50,43,53,61,47,48,55,50,52,48,50,51,55,52,47,61,41,53,52,62,50,51,51,54,54,52,88,46,62,50,44,45,52,49,47,51,44,46,26,64,56,45,52,44,53,44,50,60,49,45,47,59,57,74,58,52,52,69,50,47,39,50,50,52,73,43,50,48,54,50,52,52,41,49,45,60,74,56,-10,56,51,49,45,51,53,48,45,49,57,79,23,56,25,31,52,26,71,56,56,20,53,46,44,51,50,59,37,48,48,48,39,56,59,17,25,56,30,53,49,55,51,53,24,48,49,49,48,50,47,53,51,71,18,36,39,52,54,52,48,72,54,58,68,51,59,52,46,57,54,48,45,50,85,22,45,40,52,66,23,20,66,66,56,70,81,70
283,48,48,52,44,47,50,46,43,68,52,50,55,53,53,53,50,66,52,40,49,57,46,39,51,53,50,48,43,53,49,44,53,49,73,42,54,63,51,53,51,38,73,44,52,51,52,29,52,52,51,46,50,50,49,52,48,47,50,45,50,64,52,51,69,51,44,48,54,50,51,50,50,44,51,46,55,46,51,72,54,53,43,38,42,28,52,51,54,50,52,42,43,53,49,53,21,53,49,48,50,45,44,54,43,50,52,57,46,48,50,50,56,31,53,50,48,51,52,47,51,51,49,51,48,67,47,51,54,46,50,51,49,53,51,55,49,44,50,51,53,50,51,53,50,70,55,52,50,47,50,47,47,53,50,42,53,53,52,52,71,46,49,52,52,42,51,70,51,50,54,66,73,45,55,20,42,53,51,39,53,45,55,41,56,45,50,51,54,51,52,74,49,49,47,53,41,46,51,51,52,47,53,50,48,44,46,47,72,48,50,51,41,50,47,50,58,43,50,46,51,50,30,41,50,52,59,43,51,63,50,86,49,72,50,45,43,52,54,48,49,42,41,37,62,53,47,49,50,50,44,51,23,50,41,52,42,54,76,52,50,49,74,44,44,43,48,53,50,75,52,55,42,52,51,51,50,43,53,50,52,71,50,52,-10,49,52,48,50,51,49,49,54,51,67,51,51,19,51,54,43,85,55,44,18,51,27,55,42,48,49,58,42,52,51,44,48,70,39,66,72,57,44,56,55,51,41,63,42,67,52,64,20,53,47,77,69,50,58,18,43,46,20,41,65,63,75,74,77,47,46,24,62,65,45,58,63,55,37,44,45,64,72,50,36,47,21,42,53,58,43
284,24,25,54,48,53,52,46,49,71,66,47,49,49,49,53,48,68,50,45,28,59,48,39,51,69,49,50,52,50,47,52,74,30,71,47,48,53,52,51,48,48,71,48,52,48,54,47,71,54,45,49,48,52,47,50,50,46,52,50,50,71,52,48,71,47,51,50,73,52,51,51,52,53,50,54,49,52,49,56,50,50,46,70,47,47,59,47,52,46,48,50,46,46,46,50,51,50,71,50,50,52,53,56,64,49,48,48,49,50,52,54,55,68,55,51,54,56,53,51,48,51,45,53,25,46,53,47,50,55,46,47,50,49,46,50,52,50,50,53,52,50,48,52,39,46,59,53,48,22,52,26,49,75,27,49,48,52,49,45,49,49,44,66,54,58,68,72,45,70,51,71,49,53,52,51,50,52,52,52,54,51,49,53,51,54,47,50,56,52,50,67,50,49,51,53,46,46,50,48,51,19,56,52,47,46,46,50,70,44,51,48,50,52,53,51,52,53,70,51,50,53,47,50,69,44,61,48,49,71,46,85,68,71,43,54,52,45,51,53,49,41,42,36,51,49,52,42,47,52,52,53,51,51,42,45,51,47,76,77,52,51,73,57,57,42,25,46,52,74,50,47,46,54,52,49,49,43,20,51,66,74,63,54,55,-10,54,31,50,53,43,50,48,76,88,51,53,43,46,49,18,88,53,73,20,48,50,50,49,48,56,52,50,22,45,51,50,49,49,55,43,45,63,43,52,55,48,45,50,57,18,53,52,49,53,73,69,44,52,71,49,52,54,60,71,58,80,76,68,78,57,46,54,51,48,70,51,87,19,45,47,52,63,47,42,62,46,47,77,81,71
285,45,51,23,56,47,51,54,48,21,53,43,56,46,53,49,45,58,38,52,48,60,46,29,47,54,48,48,51,54,50,44,54,49,65,48,48,51,23,54,47,47,72,48,54,48,50,46,53,48,46,45,46,40,43,28,50,47,51,48,47,65,54,52,64,45,48,54,51,53,54,47,49,49,54,56,56,51,49,72,50,40,42,54,55,54,54,46,55,40,48,47,43,55,48,55,54,57,50,44,47,50,55,51,50,48,27,39,52,47,54,56,53,50,49,54,46,53,56,50,54,53,44,55,38,47,56,54,46,62,48,54,49,46,52,56,48,47,47,55,49,53,53,53,48,49,57,49,53,48,54,49,51,55,47,51,54,51,53,51,72,49,47,53,56,50,52,48,35,52,23,37,55,49,47,54,54,50,55,51,49,50,49,48,25,56,53,66,49,55,48,67,45,50,48,49,43,48,48,43,54,52,51,54,52,41,55,55,71,53,42,44,53,54,50,53,56,56,44,46,55,52,55,55,66,48,56,47,47,67,40,81,51,69,50,53,55,55,51,47,52,43,45,37,66,51,52,50,48,54,48,32,46,49,33,46,53,41,72,28,47,47,50,49,51,44,52,55,54,70,47,48,45,56,46,46,54,41,50,46,55,49,22,50,56,52,-10,44,48,45,43,49,48,53,87,54,51,20,45,52,55,71,57,67,22,51,50,51,51,52,52,37,24,47,51,51,72,26,53,52,52,48,56,22,47,47,19,56,45,53,47,44,55,20,57,68,72,23,55,65,57,56,58,41,74,52,72,81,72,72,22,47,29,50,55,44,54,86,22,42,54,49,66,44,45,66,40,49,78,81,70
286,35,36,31,29,54,54,56,55,52,52,51,55,54,29,30,48,62,30,52,39,49,28,33,28,60,55,36,55,29,52,56,56,48,65,48,54,56,52,57,54,40,66,53,53,29,57,44,53,55,50,51,28,53,53,55,53,55,52,30,55,66,30,30,64,54,28,55,59,54,53,55,57,55,54,58,31,28,54,61,55,55,44,58,28,52,54,31,31,27,32,55,45,30,51,59,61,54,58,53,53,48,56,54,51,28,30,49,55,33,60,28,57,55,53,54,56,61,52,53,28,28,29,55,36,28,28,52,29,54,33,27,28,50,31,29,28,54,29,51,29,51,28,28,33,56,62,29,27,32,27,38,33,57,36,49,61,55,51,31,59,29,31,58,28,56,54,58,50,53,51,66,59,28,57,59,54,62,57,56,57,57,29,29,59,56,52,60,58,27,30,54,28,55,53,53,47,28,55,54,51,29,64,56,31,30,51,52,65,48,30,28,53,59,29,53,57,58,52,61,61,53,54,60,66,47,67,54,51,62,53,80,54,56,53,61,53,28,29,56,59,47,49,30,54,29,28,52,52,62,56,53,61,50,49,43,55,56,67,62,55,59,59,29,67,46,36,29,27,53,54,50,47,53,51,29,51,45,30,54,64,70,59,58,64,41,56,-10,53,63,52,53,55,61,90,27,61,28,52,58,28,76,57,64,30,59,53,54,52,52,52,56,55,49,50,58,60,56,48,57,53,55,66,50,52,56,56,54,51,57,28,47,57,53,55,55,64,43,55,52,58,62,58,56,68,58,63,59,55,79,54,54,52,55,50,57,60,82,29,28,50,57,63,27,27,63,51,56,63,71,58
287,43,48,50,56,51,49,54,48,54,54,48,57,52,50,49,50,34,49,48,51,59,46,37,52,55,53,50,51,51,47,45,55,49,31,51,52,49,49,52,53,49,32,51,54,46,53,43,48,54,46,51,45,32,47,48,50,48,52,47,49,32,53,51,60,50,50,47,67,52,50,48,45,51,52,53,46,51,47,65,48,48,39,55,50,48,55,53,52,29,46,50,44,55,48,57,52,47,51,50,52,53,53,51,48,45,48,45,50,50,52,52,54,48,54,51,52,53,54,52,51,52,46,53,48,46,52,50,50,51,46,51,47,51,53,48,51,50,50,53,50,51,48,51,46,65,54,54,51,47,52,45,49,55,45,48,51,52,53,47,48,47,44,21,51,54,53,66,47,52,49,36,65,51,53,52,49,48,52,51,55,54,52,52,51,53,49,60,21,53,48,69,50,49,49,51,43,46,53,43,43,52,56,52,50,47,46,52,64,50,18,52,48,52,54,51,60,52,52,49,57,46,49,54,65,43,61,50,46,58,27,67,51,65,43,53,53,53,51,49,25,23,43,30,64,56,50,51,51,52,48,43,58,42,41,49,51,56,76,54,52,51,76,55,57,43,50,51,52,74,51,43,44,53,53,47,51,43,48,52,56,74,48,54,55,49,49,43,-10,47,50,43,50,44,90,20,53,21,45,52,43,70,54,62,20,45,50,51,55,48,52,52,52,47,53,48,70,51,50,53,44,44,54,19,52,52,50,45,51,57,50,45,52,45,54,48,45,48,53,58,54,53,55,49,71,50,64,73,47,77,50,45,49,52,43,49,51,71,20,53,45,66,63,20,25,63,67,65,67,75,74
